Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
4139,22.0,0.43549999594688416,"covid, get, tell, people, make, go, know, say, work, help","['january', 'hardly', 'day', 'go', 'call', 'arrange', 'covid', 'bed', 'inform', 'covid', 'cause', 'death', 'friend', 'friend', 'relative', 'covid', 'isreal', 'maskup', 'stayhome']"
4140,22.0,0.3375000059604645,"covid, get, tell, people, make, go, know, say, work, help","['pre', 'register', 'covid', 'vaccine', 'let', 'hope', 'get', 'soon', 'current', 'guess', 'day', 'big', 'win', 'corona']"
4141,22.0,0.392300009727478,"covid, get, tell, people, make, go, know, say, work, help","['tell', 'actual', 'figure', 'people', 'covid', 'recover', 'seem', 'get', 'bombard', 'negative', 'news', 'thought', 'nice', 'receive', 'positive', 'news', 'change']"
4142,22.0,0.35679998993873596,"covid, get, tell, people, make, go, know, say, work, help","['shoot', 'foot', 'say', 'sample', 'cultured', 'show', 'test', 'result', 'unadulterate', 'sample', 'isolate', 'need', 'order', 'prove', 'causative', 'covid', 'rest', 'case']"
4143,22.0,0.3073999881744385,"covid, get, tell, people, make, go, know, say, work, help","['meet', 'religious', 'christian', 'person', 'individual', 'inform', 'mythical', 'god', 'send', 'covid', 'virus', 'respond', 'information', 'provide', 'remain', 'silent', 'respond', 'information', 'myth']"
4144,22.0,0.4068000018596649,"covid, get, tell, people, make, go, know, say, work, help","['dad', 'home', 'allow', 'visit', 'die', 'covid', 'get', 'home', 'resident', 'get', 'include', 'die', 'dad', 'also', 'care', 'staff', 'get', 'ill', 'still', 'icu', 'trust', 'well', 'delay', 'see', 'family', 'never', 'see']"
4145,22.0,0.3617999851703644,"covid, get, tell, people, make, go, know, say, work, help","['put', 'commentary', 'covid', 'pandemic', 'presidential', 'election', 'annoy', 'like', 'mr', 'nawaz', 'express', 'opposition', 'racial', 'identity', 'politic', 'seek', 'defence', 'receive', 'perfectly', 'legitimate', 'criticism']"
4146,22.0,0.3910999894142151,"covid, get, tell, people, make, go, know, say, work, help","['ask', 'think', 'plastic', 'pollution', 'potentially', 'covid', 'subprime', 'financial', 'crash', 'super', 'steroid', 'smidgen', 'wwiii', 'response', 'vine', 'amp', 'gillb', 'unclear', 'clarify', 'pressure', 'expert', 'stop', 'warn', 'imminent', 'catastrophe', 'suicidal']"
4147,22.0,0.38359999656677246,"covid, get, tell, people, make, go, know, say, work, help","['go', 'dey', 'worry', 'covid', 'take', 'nose', 'mask', 'avoid']"
4148,22.0,0.41780000925064087,"covid, get, tell, people, make, go, know, say, work, help","['tell', 'many', 'people', 'recover', 'covid']"
4149,22.0,0.3368000090122223,"covid, get, tell, people, make, go, know, say, work, help","['wat', 'guy', 'think', 'bout', 'vaccin', 'covid', 'opinion', 'bout', 'whole', 'mess', 'war', 'irak', 'amp', 'big', 'lie', 'tell', 'wat', 'think', 'stay', 'healthy', 'run', 'amp', 'live', 'ur', 'life', 'fully', 'well']"
4150,22.0,0.3379000127315521,"covid, get, tell, people, make, go, know, say, work, help","['complicated', 'situation', 'japan', 'europea', 'cause', 'covid', 'currently', 'sure', 'possible', 'departure', 'date', 'indeed', 'give', 'hint', 'epidemic']"
4151,22.0,0.40400001406669617,"covid, get, tell, people, make, go, know, say, work, help","['daddy', 'pray', 'family', 'poor', 'see', 'covid', 'family']"
4152,22.0,0.392300009727478,"covid, get, tell, people, make, go, know, say, work, help","['neighbor', 'insist', 'mask', 'ing', 'time', 'absolute', 'paranoid', 'get', 'infect', 'covid', 'wonder', 'cause', 'worn', 'non', 'filtering', 'mask', 'time', 'come', 'mask', 'tell', 'infect']"
4153,22.0,0.3379000127315521,"covid, get, tell, people, make, go, know, say, work, help","['epicmoment', 'capture', 'covid', 'pandemic', 'teach', 'time', 'precious', 'memory', 'last', 'forever']"
4154,22.0,0.34940001368522644,"covid, get, tell, people, make, go, know, say, work, help","['pm', 'care', 'se', 'covid', 'pandemic', 'free', 'khana', 'pm', 'aawa', 'yojna', 'gas', 'cylinder', 'toilet', 'electricity', 'jan', 'aushadhi', 'center', 'ayushman']"
4155,22.0,0.4410000145435333,"covid, get, tell, people, make, go, know, say, work, help","['thedrum', 'covid', 'video', 'make', 'angry', 'morrison', 'claim', 'credit', 'aust', 'excellent', 'management', 'covid', 'expect', 'error', 'unprecedented', 'leave', 'coalitionmp', 'amp', 'pm', 'wld', 'vastly', 'bad', 'position', 'bully', 'opening', 'border']"
4156,22.0,0.303600013256073,"covid, get, tell, people, make, go, know, say, work, help","['free', 'speech', 'thing', 'get', 'away', 'call', 'news', 'lie', 'election', 'lead', 'death', 'also', 'lie', 'covid', 'also', 'lead', 'death', 'sound', 'conspiracy', 'sinister', 'amp', 'racism']"
4157,22.0,0.47200000286102295,"covid, get, tell, people, make, go, know, say, work, help","['tell', 'illness', 'aside', 'covid', 'people', 'die', 'treat', 'stop', 'give', 'generate', 'code']"
4158,22.0,0.3788999915122986,"covid, get, tell, people, make, go, know, say, work, help","['twitter', 'keep', 'give', 'status', 'covid', 'texas', 'newsfeed', 'want', 'know', 'texas', 'go', 'worldometer', 'site', 'twitter', 'interested', 'button']"
4159,22.0,0.42750000953674316,"covid, get, tell, people, make, go, know, say, work, help","['bro', 'fine', 'hapoen', 'co', 'tell', 'covid']"
4160,22.0,0.38940000534057617,"covid, get, tell, people, make, go, know, say, work, help","['wake', 'covid', 'end']"
4161,22.0,0.35910001397132874,"covid, get, tell, people, make, go, know, say, work, help","['go', 'first', 'run', 'covid', 'stupid', 'challenge', 'want', 'show', 'wish', 'luck']"
4162,22.0,0.34790000319480896,"covid, get, tell, people, make, go, know, say, work, help","['last', 'february', 'wild', 'close', 'school', 'washington', 'week', 'bad', 'sar', 'classic', 'feb', 'call', 'inform', 'child', 'expose', 'covid']"
4163,22.0,0.42750000953674316,"covid, get, tell, people, make, go, know, say, work, help","['tell', 'cancellation', 'policy', 'covid', 'restriction']"
4164,22.0,0.3467000126838684,"covid, get, tell, people, make, go, know, say, work, help","['still', 'like', 'change', 'improve', 'lockdown', 'get', 'covid', 'october', 'hit', 'pretty', 'hard', 'left', 'lung', 'really', 'really', 'poor', 'shape']"
4165,22.0,0.3750999867916107,"covid, get, tell, people, make, go, know, say, work, help","['zuma', 'arrest', 'let', 'police', 'forget', 'arrest', 'wearing_mask', 'break', 'covid', 'protocol', 'zuma']"
4166,22.0,0.32760000228881836,"covid, get, tell, people, make, go, know, say, work, help","['mean', 'half', 'way', 'good', 'rebuttal', 'point', 'major', 'common', 'variola', 'minor', 'well', 'considerably', 'lethal', 'troll', 'flamer', 'anti', 'lockdown', 'nut', 'real', 'virology', 'history', 'try', 'covid', 'denialism']"
4167,22.0,0.3788999915122986,"covid, get, tell, people, make, go, know, say, work, help","['dear', 'rbi', 'face', 'restructuring', 'process', 'apply', 'scb', 'bank', 'give', 'thus', 'opetion', 'present', 'job', 'less', 'due', 'covid', 'give', 'restructuring', 'process', 'personal', 'lone', 'sir', 'help']"
4168,22.0,0.3549000024795532,"covid, get, tell, people, make, go, know, say, work, help","['government', 'make', 'sure', 'enough', 'people', 'safe', 'transfer', 'responsibility', 'safe', 'else', 'shoulder', 'cost', 'covid', 'way', 'well', 'never', 'get', 'recompense']"
4169,22.0,0.35910001397132874,"covid, get, tell, people, make, go, know, say, work, help","['echo', 'show', 'frequently', 'aim', 'prevent', 'covid', 'diet', 'lose', 'lbs', 'throwing', 'recipe', 'suggestion', 'screen', 'fortunately', 'many', 'vegetarian', 'odd', 'pudding', 'test', 'severely', 'morning', 'sticky', 'tofu', 'noodle', 'diet', 'safe']"
4170,22.0,0.41519999504089355,"covid, get, tell, people, make, go, know, say, work, help","['literally', 'corona', 'symptom', 'mom', 'let', 'get', 'test', 'leave', 'house', 'week', 'covid']"
4171,22.0,0.31690001487731934,"covid, get, tell, people, make, go, know, say, work, help","['discovery', 'covid', 'vaccine', 'give', 'assurance', 'hope', 'vaccine', 'aid', 'cancer', 'many', 'disease', 'way']"
4172,22.0,0.427700012922287,"covid, get, tell, people, make, go, know, say, work, help","['thank', 'invite', 'morning', 'talk', 'critical', 'work', 'national', 'effort', 'covid', 'incredibly', 'proud', 'work', 'able', 'share', 'public']"
4173,22.0,0.3456000089645386,"covid, get, tell, people, make, go, know, say, work, help","['radio', 'ad', 'covid', 'stay', 'home', 'voice', 'young', 'male', 'amp', 'elderly', 'female', 'latter', 'raise', 'hackle', 'amp', 'know', 'realise', 'sound', 'exactly', 'nun', 'school', 'drive', 'nuts', 'sensible', 'voice', 'mask', 'sheer', 'nonsense', 'attitude']"
4174,22.0,0.42309999465942383,"covid, get, tell, people, make, go, know, say, work, help","['register', 'state', 'covid', 'vaccination', 'portal', 'due', 'large', 'part', 'pearl', 'swine', 'strip', 'get', 'go']"
4175,22.0,0.397599995136261,"covid, get, tell, people, make, go, know, say, work, help","['last', 'year', 'contract', 'covid', 'time', 'thing', 'suffer', 'loss', 'taste', 'smell', 'cure', 'coryx', 'ginger', 'tea', 'vick', 'know', 'draw', 'prolly', 'gon', 'kill', 'anyway']"
4176,22.0,0.39719998836517334,"covid, get, tell, people, make, go, know, say, work, help","['google', 'basic', 'math', 'find', 'longitudinal', 'study', 'prove', 'sar', 'cause', 'covid', 'pathogen', 'toxic', 'exposure', 'bonus', 'exposure', 'pathway', 'analysis', 'good', 'luck']"
4177,22.0,0.38600000739097595,"covid, get, tell, people, make, go, know, say, work, help","['morning', 'answer', 'citizen', 'advice', 'manchester', 'city', 'centre', 'offer', 'covid', 'vaccine', 'staff', 'phoneline', 'worker', 'get', 'yet', 'frontline', 'worker', 'wait']"
4178,22.0,0.3095000088214874,"covid, get, tell, people, make, go, know, say, work, help","['really', 'glad', 'decide', 'health', 'service', 'research', 'skill', 'look', 'covid', 'impact', 'menstruation', 'ask', 'provider', 'pp', 'tell', 'issue', 'look', 'online', 'multiple', 'woman', 'experience', 'exact', 'symptom']"
4179,22.0,0.397599995136261,"covid, get, tell, people, make, go, know, say, work, help","['share', 'stat', 'teacher', 'catch', 'covid', 'student', 'person', 'learn', 'research', 'tell', 'rate', 'covid', 'child']"
4180,22.0,0.427700012922287,"covid, get, tell, people, make, go, know, say, work, help","['hate', 'covid', 'miss', 'friend', 'shit', 'make', 'crazy', 'say', 'crazy', 'shit', 'covid']"
4181,22.0,0.303600013256073,"covid, get, tell, people, make, go, know, say, work, help","['mind', 'covid', 'number', 'come', 'japan', 'need', 'take', 'fistful', 'salt', 'japan', 'restrict', 'testing', 'seem', 'reluctant', 'check', 'afterwards', 'see', 'death', 'actually', 'cause', 'covid', 'policy', 'head', 'sand', 'number', 'mean']"
4182,22.0,0.40400001406669617,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'keep', 'go', 'recovery', 'process', 'god', 'prayer', 'pastor', 'family', 'veep', 'acm', 'rev', 'prof', 'adukwei', 'hesse', 'amshow']"
4183,22.0,0.4099999964237213,"covid, get, tell, people, make, go, know, say, work, help","['daughter', 'help', 'survive', 'covid', 'stay', 'work', 'make', 'sure', 'need', 'cooked', 'meal', 'deserve', 'spoil']"
4184,22.0,0.43709999322891235,"covid, get, tell, people, make, go, know, say, work, help","['let', 'feeling', 'instead', 'bottle', 'feel', 'parent', 'covid', 'able', 'help']"
4185,22.0,0.3379000127315521,"covid, get, tell, people, make, go, know, say, work, help","['look', 'covid', 'swab', 'test', 'area', 'contact', 'pcr', 'rm', 'result', 'hour', 'antigen', 'rm', 'result', 'hour']"
4186,22.0,0.3375000059604645,"covid, get, tell, people, make, go, know, say, work, help","['year', 'young', 'today', 'grateful', 'happy', 'birthday', 'beautiful', 'soul', 'lose', 'covid', 'sad', 'day', 'time']"
4187,22.0,0.34940001368522644,"covid, get, tell, people, make, go, know, say, work, help","['epicmoment', 'love', 'capture', 'year', 'covid', 'teach', 'time', 'side']"
4188,22.0,0.3375000059604645,"covid, get, tell, people, make, go, know, say, work, help","['past', 'time', 'nation', 'reacess', 'cruelty', 'sanction', 'nation', 'venezuela', 'cuba', 'especially', 'covid', 'time', 'bad', 'pandemic', 'year', 'well', 'jen', 'psakis', 'word', 'cuba', 'make', 'hopeful']"
4189,22.0,0.4410000145435333,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'ghana', 'doctor', 'friend', 'tell', 'conduct', 'random', 'covid', 'test', 'hospital', 'people', 'tested_positive', 'joysm']"
4190,22.0,0.353300005197525,"covid, get, tell, people, make, go, know, say, work, help","['today', 'day', 'finally', 'get', 'start', 'job', 'tcv', 'even', 'currently', 'work', 'home', 'wait', 'nearly', 'year', 'job', 'start', 'due', 'covid', 'keep', 'busy', 'lockdown', 'next', 'year']"
4191,22.0,0.3788999915122986,"covid, get, tell, people, make, go, know, say, work, help","['bring', 'creation', 'mind', 'soon', 'wake', 'corona', 'virus', 'gun', 'proceed', 'tell', 'power', 'kill', 'virus', 'orange', 'btw']"
4192,22.0,0.42410001158714294,"covid, get, tell, people, make, go, know, say, work, help","['sir', 'also', 'somthe', 'educational', 'loan', 'take', 'suffer', 'alot', 'family', 'go', 'tough', 'time', 'pandemic', 'effected', 'family', 'alot', 'lose', 'mother', 'due', 'corona', 'sir', 'request', 'help']"
4193,22.0,0.35910001397132874,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'tcf', 'loan', 'approve', 'rd', 'january', 'receive', 'fund', 'accept', 'offer', 'sir', 'kindly', 'help', 'already', 'print', 'acceptance', 'offer', 'document']"
4194,22.0,0.3603000044822693,"covid, get, tell, people, make, go, know, say, work, help","['make', 'sad', 'people', 'care', 'enough', 'make', 'sure', 'spread', 'covid', 'fact', 'doctor', 'even', 'break', 'protocol', 'person', 'teach', 'help', 'health', 'problem', 'show', 'untrustworthy', 'people']"
4195,22.0,0.34790000319480896,"covid, get, tell, people, make, go, know, say, work, help","['kid', 'news', 'outlet', 'fly', 'radar', 'surprise', 'surprise', 'negative', 'comment', 'wa', 'handle', 'covid', 'newscorp', 'steadily', 'mount', 'campaign', 'wa', 'matter', 'notice', 'bring', 'royal', 'commission']"
4196,22.0,0.3549000024795532,"covid, get, tell, people, make, go, know, say, work, help","['loss', 'hope', 'close', 'family', 'safe', 'healthy', 'see', 'similar', 'thing', 'fact', 'dad', 'send', 'link', 'website', 'weekend', 'turn', 'covid', 'anti', 'vaxxer', 'addition', 'coronavirus', 'denier']"
4197,22.0,0.35679998993873596,"covid, get, tell, people, make, go, know, say, work, help","['good', 'morning', 'sir', 'see', 'comment', 'concern', 'covid', 'loan', 'facility', 'even', 'mine', 'approve', 'receive', 'fund', 'january', 'rd', 'accept', 'offer', 'necessary', 'thing', 'kindly', 'brief', 'sir']"
4198,22.0,0.3709000051021576,"covid, get, tell, people, make, go, know, say, work, help","['experienced', 'symptom', 'covid', 'past', 'month', 'spend', 'week', 'lock', 'cause', 'guy', 'next']"
4199,22.0,0.34790000319480896,"covid, get, tell, people, make, go, know, say, work, help","['oliverscampaign', 'meet', 'week', 'update', 'development', 'oliver', 'training', 'keep', 'work', 'load', 'also', 'meet', 'hee', 'skill', 'care', 'regularly', 'keep', 'update']"
4200,22.0,0.34940001368522644,"covid, get, tell, people, make, go, know, say, work, help","['funniest', 'side_effect', 'miss', 'covid', 'post', 'main', 'instagram', 'huge', 'source', 'anxiety']"
4201,22.0,0.34790000319480896,"covid, get, tell, people, make, go, know, say, work, help","['weep', 'sick', 'corona', 'virus', 'advert', 'min', 'spotify', 'get', 'memo', 'already', 'let', 'sink', 'music', 'think', 'minute']"
4202,22.0,0.40400001406669617,"covid, get, tell, people, make, go, know, say, work, help","['certainly', 'miss', 'peep', 'japan', 'get', 'plan', 'trip', 'covid', 'amp', 'new', 'strain', 'die']"
4203,22.0,0.3379000127315521,"covid, get, tell, people, make, go, know, say, work, help","['understand', 'panado', 'approve', 'human', 'correct', 'dose', 'claim', 'cure', 'covid', 'show', 'proof', 'ill', 'easily', 'defer', 'expert', 'opinion', 'qualified', 'immunologist']"
4204,22.0,0.392300009727478,"covid, get, tell, people, make, go, know, say, work, help","['thank', 'brave', 'show', 'weakness', 'strength', 'song', 'really', 'help', 'get', 'darkness', 'covid', 'bring', 'life', 'last', 'year', 'thank', 'feel', 'fight', 'alone']"
4205,22.0,0.42309999465942383,"covid, get, tell, people, make, go, know, say, work, help","['still', 'feel', 'dick', 'mail', 'yet', 'still', 'deadstock', 'though', 'kill', 'link', 'post', 'covid']"
4206,22.0,0.3467000126838684,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'really', 'hit', 'hard', 'bury', 'aunt', 'thursday', 'friend', 'send', 'msg', 'hospital', 'struggle', 'breathe', 'lost', 'brother', 'space', 'month', 'last', 'year', 'welcome', 'vaccine', 'kwanele', 'manje']"
4207,22.0,0.4047999978065491,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'girl', 'stress', 'outtt']"
4208,22.0,0.35910001397132874,"covid, get, tell, people, make, go, know, say, work, help","['comfortable', 'flgts', 'valuation', 'todd', 'look', 'huge', 'boost', 'covid', 'likely', 'sustain', 'couple', 'quarter', 'maybe', 'much', 'long', 'small', 'position', 'grow', 'considerably', 'significant', 'bolic', 'move', 'make', 'restless']"
4209,22.0,0.3709000051021576,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'vaccine', 'sale', 'uganda', 'give', 'call', 'get', 'vaccinated']"
4210,22.0,0.43709999322891235,"covid, get, tell, people, make, go, know, say, work, help","['due', 'covid', 'father', 'unable', 'pay', 'last', 'semester', 'fee', 'kindly', 'request', 'help', 'finish', 'graduation', 'sincerely', 'chandrakanth', 'reddy', 'etikala']"
4211,22.0,0.43709999322891235,"covid, get, tell, people, make, go, know, say, work, help","['due', 'covid', 'father', 'unable', 'pay', 'last', 'semester', 'fee', 'kindly', 'request', 'help', 'finish', 'graduation', 'sincerely', 'chandrakanth', 'reddy', 'etikala']"
4212,22.0,0.3978999853134155,"covid, get, tell, people, make, go, know, say, work, help","['die', 'coronavirus', 'cause', 'day', 'positive', 'non', 'specific', 'coronavirus', 'pcr', 'test', 'run', 'cycle', 'less', 'likely', 'die', 'covid', 'thing', 'death', 'certificate']"
4213,22.0,0.40400001406669617,"covid, get, tell, people, make, go, know, say, work, help","['try', 'tell', 'cerebral', 'palsy', 'due', 'covid', 'dribbling', 'outdate', 'never', 'listen']"
4214,22.0,0.3379000127315521,"covid, get, tell, people, make, go, know, say, work, help","['register', 'sex', 'offender', 'close', 'man', 'night', 'alone', 'assume', 'touchiness', 'fatherly', 'way', 'age', 'difference', 'choice', 'matter', 'place', 'hire', 'covid']"
4215,22.0,0.36469998955726624,"covid, get, tell, people, make, go, know, say, work, help","['tonight', 'read', 'mer', 'funny', 'reading', 'virus', 'kill', 'human', 'host', 'family', 'virus', 'cause', 'stress', 'calm', 'unable', 'trust', 'government', 'information', 'covid', 'shame']"
4216,22.0,0.3675000071525574,"covid, get, tell, people, make, go, know, say, work, help","['outrage', 'buhari', 'break', 'covid', 'protocol', 'remove', 'mask', 'public', 'surprised', 'gen', 'buhari', 'emulate', 'sign', 'executive', 'order', 'covid', 'recently', 'mass', 'arrest', 'leader', 'serious', 'unfortunate']"
4217,22.0,0.41519999504089355,"covid, get, tell, people, make, go, know, say, work, help","['friend', 'keep', 'talk', 'covid', 'know', 'super', 'serious', 'tired', 'covid', 'age', 'full', 'competition', 'time', 'move', 'nd', 'acc', 'give', 'calmness']"
4218,22.0,0.3012000024318695,"covid, get, tell, people, make, go, know, say, work, help","['first', 'bbc', 'question', 'time', 'ask', 'ease', 'lockdown', 'many', 'acute', 'hospital', 'member', 'still', 'high', 'number', 'covid', 'patient', 'surge', 'capacity', 'rely', 'transfer', 'patient', 'mutual', 'aid', 'estimate', 'peak']"
4219,22.0,0.3073999881744385,"covid, get, tell, people, make, go, know, say, work, help","['colleague', 'replace', 'january', 'china', 'trip', 'back', 'covid', 'start', 'spread', 'outside', 'wuhan', 'luckily', 'colleague', 'come', 'back', 'shanghai', 'healthily']"
4220,22.0,0.35679998993873596,"covid, get, tell, people, make, go, know, say, work, help","['wonderful', 'covid', 'less', 'infectious', 'influenza', 'hospitalization', 'also', 'lag', 'spare', 'drama', 'vaccine', 'cure', 'flu', 'covid', 'lessen', 'symptom', 'fact', 'case', 'issue', 'severity']"
4221,22.0,0.3750999867916107,"covid, get, tell, people, make, go, know, say, work, help","['taste', 'concept', 'dead', 'wife', 'recover', 'covid']"
4222,22.0,0.41990000009536743,"covid, get, tell, people, make, go, know, say, work, help","['foreign', 'national', 'terrorist', 'obviously', 'monitor', 'thankfully', 'stop', 'murder', 'people', 'front', 'happen', 'decade', 'covid', 'vaccine', 'make', 'decade', 'ago', 'make']"
4223,22.0,0.38359999656677246,"covid, get, tell, people, make, go, know, say, work, help","['grandma', 'raise', 'announce', 'covid', 'hospital', 'hope', 'get', 'well']"
4224,22.0,0.32760000228881836,"covid, get, tell, people, make, go, know, say, work, help","['school', 'reopening', 'nearly', 'school', 'base', 'study', 'account', 'new', 'covid', 'variant', 'stay', 'viable', 'air', 'long', 'contagious', 'dealing', 'point', 'unbelievable', 'leader', 'miss', 'point']"
4225,22.0,0.35679998993873596,"covid, get, tell, people, make, go, know, say, work, help","['nearly', 'school', 'base', 'study', 'account', 'new', 'covid', 'variant', 'stay', 'viable', 'air', 'long', 'contagious', 'dealing', 'point', 'unbelievable', 'people', 'miss', 'point']"
4226,22.0,0.392300009727478,"covid, get, tell, people, make, go, know, say, work, help","['certain', 'question', 'direct', 'conclusion', 'math', 'read', 'much', 'possibly', 'regard', 'covid', 'death', 'science', 'million', 'american', 'need', 'help', 'form', 'monthly', 'govt', 'help']"
4227,22.0,0.42309999465942383,"covid, get, tell, people, make, go, know, say, work, help","['saliva', 'test', 'covid', 'months_ago', 'get', 'link', 'employer', 'insurance', 'get', 'bill', 'husband', 'tell', 'andme', 'kit', 'process', 'exactly']"
4228,22.0,0.3617999851703644,"covid, get, tell, people, make, go, know, say, work, help","['try', 'navigate', 'covid', 'conservative', 'county', 'kid', 'daycare', 'kindergarten']"
4229,22.0,0.3617999851703644,"covid, get, tell, people, make, go, know, say, work, help","['berkeley', 'student', 'living', 'foothill', 'contact', 'comment', 'story', 'covid', 'case', 'surge']"
4230,22.0,0.33739998936653137,"covid, get, tell, people, make, go, know, say, work, help","['like', 'pch', 'come', 'glenwood', 'spring', 'door', 'yolanda', 'vallejo', 'deliver', 'ford', 'branco', 'drive', 'frontline', 'job', 'testing', 'vaccine', 'community', 'covid', 'forever', 'grateful']"
4231,22.0,0.3750999867916107,"covid, get, tell, people, make, go, know, say, work, help","['apparently', 'first', 'people', 'receive', 'covid', 'vaccine', 'one', 'lose', 'make', 'far', 'deserve', 'keep', 'try', 'fix', 'time', 'take']"
4232,22.0,0.397599995136261,"covid, get, tell, people, make, go, know, say, work, help","['happy', 'thought', 'today', 'watch', 'interesting', 'indiefilm', 'engage', 'shot', 'get', 'consider', 'put', 'together', 'next', 'film', 'coronavirus', 'covid']"
4233,22.0,0.397599995136261,"covid, get, tell, people, make, go, know, say, work, help","['explain', 'post', 'people', 'die', 'covid', 'cause', 'sure', 'counter', 'act', 'thing', 'post']"
4234,22.0,0.3183000087738037,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'terrible', 'fact', 'travel', 'take', 'work', 'school', 'blessing', 'curse', 'dam', 'take', 'advantage', 'opportunity', 'back', 'shitty', 'america', 'soon']"
4235,22.0,0.542900025844574,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'coronavirus', 'tell', 'help', 'family', 'way', 'covid', 'grandma', 'say', 'want', 'die', 'help', 'help', 'family']"
4236,22.0,0.35910001397132874,"covid, get, tell, people, make, go, know, say, work, help","['weekend', 'person', 'tell', 'covid', 'vaccine', 'gene', 'therapy', 'lack', 'scientific', 'education', 'never', 'shock']"
4237,22.0,0.3978999853134155,"covid, get, tell, people, make, go, know, say, work, help","['last', 'part', 'scariest', 'covid', 'positive', 'fully', 'symptomatic', 'still', 'cent', 'chance', 'negative', 'result', 'crazy', 'many', 'people', 'negative', 'test', 'get', 'jail', 'free', 'card']"
4238,22.0,0.44749999046325684,"covid, get, tell, people, make, go, know, say, work, help","['group', 'coronaviruse', 'include', 'sar', 'spanish', 'flu', 'swine', 'flu', 'flu', 'zika', 'virus', 'expert', 'think', 'develop', 'vaccine', 'covid', 'short', 'time', 'similar', 'characteristic', 'flu', 'know']"
4239,22.0,0.39820000529289246,"covid, get, tell, people, make, go, know, say, work, help","['already', 'prepare', 'self', 'get', 'good', 'job', 'body', 'strong', 'covid', 'still', 'understand', 'person', 'talk', 'covid', 'true', 'sorry', 'wrong', 'information', 'want', 'go', 'work', 'thank']"
4240,22.0,0.38940000534057617,"covid, get, tell, people, make, go, know, say, work, help","['call', 'covid', 'bc']"
4241,22.0,0.3750999867916107,"covid, get, tell, people, make, go, know, say, work, help","['follow', 'test', 'covid']"
4242,22.0,0.32760000228881836,"covid, get, tell, people, make, go, know, say, work, help","['goodnight', 'ex', 'boyfriend', 'fact', 'abandon', 'fact', 'never', 'check', 'see', 'know', 'frontline', 'healthcare', 'worker', 'pandemic', 'sincerely', 'hope', 'sleep', 'well', 'sincerely']"
4243,22.0,0.4099999964237213,"covid, get, tell, people, make, go, know, say, work, help","['mother', 'let', 'know', 'schedule', 'get', 'covid', 'vaccine', 'march', 'rd']"
4244,22.0,0.38179999589920044,"covid, get, tell, people, make, go, know, say, work, help","['let', 'get', 'straight', 'unexpectedly', 'reopen', 'outdoor', 'dining', 'amp', 'still', 'high', 'number', 'covid', 'case', 'mutation', 'age', 'work', 'industry', 'interact', 'people', 'allow', 'vaccinated']"
4245,22.0,0.3750999867916107,"covid, get, tell, people, make, go, know, say, work, help","['mother', 'tell', 'seat', 'belt', 'law', 'implement', 'protest', 'people', 'actually', 'refuse', 'wear', 'see', 'dumbfuckery', 'anti', 'masking', 'difference', 'drive', 'elective', 'covid']"
4246,22.0,0.3280999958515167,"covid, get, tell, people, make, go, know, say, work, help","['mean', 'corona', 'virus', 'obviously', 'stop', 'day', 'pandemic', 'ppl', 'say', 'never', 'end', 'make', 'really', 'angry', 'gon', 'like', 'forever', 'wanna', 'live']"
4247,22.0,0.3617999851703644,"covid, get, tell, people, make, go, know, say, work, help","['stupid', 'thought', 'corona', 'virus', 'cat', 'bag', 'voetsekanc']"
4248,22.0,0.42410001158714294,"covid, get, tell, people, make, go, know, say, work, help","['body', 'ask', 'think', 'china', 'hold', 'accountable', 'covid', 'actully', 'suprise', 'trump', 'let', 'loose', 'sad', 'people', 'die', 'amp', 'scare', 'ill', 'get', 'covid']"
4249,22.0,0.2655999958515167,"covid, get, tell, people, make, go, know, say, work, help","['fact', 'back', 'problem', 'diagonose', 'doctor', 'bothering', 'make', 'sad', 'cause', 'deal', 'pain', 'rest', 'life', 'amp', 'even', 'see', 'doctor', 'person', 'covid', 'cause', 'keep', 'push', 'appointment', 'back', 'cause', 'protocol']"
4250,22.0,0.3379000127315521,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'really', 'show', 'scientifically', 'illiterate', 'country', 'develop', 'country', 'world']"
4251,22.0,0.35679998993873596,"covid, get, tell, people, make, go, know, say, work, help","['funfact', 'play', 'little', 'dick', 'pussy', 'game', 'leave', 'alone', 'give', 'aid', 'covid', 'turn', 'inside', 'little', 'boy', 'next', 'lol', 'humph']"
4252,22.0,0.3456000089645386,"covid, get, tell, people, make, go, know, say, work, help","['good', 'pandemic', 'condition', 'school', 'opening', 'want', 'brother', 'tease', 'stay', 'home', 'rather', 'go', 'school', 'corona', 'virus', 'situation']"
4253,22.0,0.3910999894142151,"covid, get, tell, people, make, go, know, say, work, help","['get', 'yet', 'email', 'student', 'tell', 'tested_positive', 'covid', 'want', 'send', 'confirmation', 'doc', 'penalize', 'missing', 'online', 'conference']"
